Name,EGFP,EGFP,DAPI,DAPI,MitoTracker Red CMXRos,MitoTracker Red CMXRos,mCitrine,mCitrine
Spectrum Type,Ab,Em,Ab,Em,Ab,Em,Ab,Em
Quantum Yield,,0.6,,,,,,
Extinction Coefficient,,"56,000",,,,,,
641,0.002163999,0.010416303,0,0,0,0.2651576,0.001361201,0.021595846
642,0.002759814,0.010164653,0,0,0,0.2597566,0.001825658,0.021661026
643,0.001911951,0.01017447,0,0,0,0.2538061,0.001365774,0.021275654
644,0.002318814,0.009564497,0,0,0,0.2516992,0.001924689,0.020910558
645,0.002316372,0.009922168,0,0,0,0.2492841,0.00167572,0.02029135
646,0.002042059,0.009570829,0,0,0,0.2446768,0.00141202,0.019282772
647,0.003009517,0.008736683,0,0,0,0.241981,0.001808773,0.018528496
648,0.003024331,0.009687737,0,0,0,0.2378591,0.001773584,0.017903709
649,0.003396686,0.00879262,0,0,0,0.2366989,0.001861481,0.017249744
650,0.00432913,0.008995673,0,0,0,0.2327111,0.00246615,0.016243687
651,0.003312914,0.008418453,0,0,0,0.2270329,0.001848383,0.016554276
652,0.003816437,0.008058581,0,0,0,0.2239316,0.002889775,0.016631337
653,0.003109398,0.007859141,0,0,0,0.2207356,0.001959373,0.015844964
654,0.003808998,0.007912148,0,0,0,0.21835,0.002463977,0.015027385
655,0.003159191,0.007972473,0,0,0,0.2151801,0.002139294,0.014598132
656,0.003484032,0.00760151,0,0,0,0.2103982,0.002608368,0.014561223
657,0.003321367,0.007579205,0,0,0,0.2066744,0.002322777,0.013829771
658,0.003313117,0.007886191,0,0,0,0.2004816,0.002818572,0.013391473
659,0.004040253,0.008023749,0,0,0,0.1966976,0.002484078,0.013330047
660,0.00290303,0.007117074,0,0,0,0.1934252,0.001552828,0.013105486
661,0.00285249,0.007754046,0,0,0,0.1897171,0.00175749,0.012318496
662,0.00317141,0.007549382,0,0,0,0.1860619,0.002526809,0.011781121
663,0.003298757,0.007262029,0,0,0,0.1802613,0.002079696,0.012063366
664,0.003303595,0.007061657,0,0,0,0.1751829,0.002393413,0.011418289
665,0.003206847,0.007294723,0,0,0,0.1694785,0.002252031,0.01134323
666,0.002731621,0.007012306,0,0,0,0.165218,0.002550347,0.011192481
667,0.001949166,0.007047301,0,0,0,0.161023,0.002301063,0.011372197
668,0.002466433,0.006862012,0,0,0,0.1549714,0.001954086,0.010658684
669,0.002601459,0.006981376,0,0,0,0.1532493,0.001437056,0.010809328
670,0.003386908,0.006391625,0,0,0,0.1474709,0.003029476,0.010617488
671,0.00284282,0.006823826,0,0,0,0.1406769,0.001770192,0.010107794
672,0.003641889,0.006546463,0,0,0,0.1377729,0.002839829,0.009533057
673,0.004082862,0.006364044,0,0,0,0.1323191,0.002597071,0.009382564
674,0.00356665,0.006547471,0,0,0,0.1272032,0.00346074,0.009694656
675,0.003035275,0.006460241,0,0,0,0.1229037,0.003225858,0.009574456
676,0.002085941,0.006661255,0,0,0,0.1174282,0.001532362,0.009504228
677,0.001016735,0.00673965,0,0,0,0.1129294,0.000686137,0.008875036
678,0.000375653,0.006526727,0,0,0,0.1074396,0.000494682,0.008760488
679,0.002174729,0.006546997,0,0,0,0.1043447,0.001242822,0.00927884
680,0.000904963,0.006428023,0,0,0,0.09774652,0.000315249,0.009204417
681,0.001480486,0.006515631,0,0,0,0.09528698,0.001429565,0.0095989
682,0.000419043,0.006355462,0,0,0,0.09037038,0.0001,0.008303456
683,0.000689026,0.007115819,0,0,0,0.08738943,0.000665698,0.008096953
684,0.000999366,0.006859975,0,0,0,0.08470891,0.000950257,0.00850138
685,0.001268975,0.006615041,0,0,0,0.08155729,0.00083723,0.008443571
686,0.001587302,0.006817448,0,0,0,0.0773012,0.001187995,0.008585104
687,0.001428657,0.00614511,0,0,0,0.07507844,0.000529764,0.008227911
688,0.001825935,0.006938108,0,0,0,0.07349647,0.001181453,0.007605611
689,0.00054476,0.006104718,0,0,0,0.07082137,0.000622851,0.008119185
690,0.00171182,0.00652791,0,0,0,0.0671661,0.001218975,0.007664208
691,0.000353831,0.006038412,0,0,0,0.06640398,0.000350872,0.007428508
692,0.001249569,0.006795298,0,0,0,0.06475047,0.00034788,0.008150239
693,0.001235599,0.006742365,0,0,0,0.06286068,0.000259043,0.007878293
694,0.000239761,0.006340739,0,0,0,0.06070601,0.0001,0.007528333
695,0.00106798,0.006286055,0,0,0,0.05834464,0.000395275,0.007233912
696,0.002063161,0.006442177,0,0,0,0.05694567,0.00138182,0.006874448
697,0.002215872,0.00666863,0,0,0,0.05525813,0.001590805,0.007393837
698,0.002266121,0.006795214,0,0,0,0.0541581,0.002218081,0.007041738
699,0.002151997,0.00641724,0,0,0,0.05376347,0.001536187,0.007089944
700,0.001711719,0.006374503,0,0,0,0.05042341,0.002179634,0.007008124
701,,,0,0,0,0,,
702,,,0,0,0,0,,
703,,,0,0,0,0,,
704,,,0,0,0,0,,
705,,,0,0,0,0,,
706,,,0,0,0,0,,
707,,,0,0,0,0,,
708,,,0,0,0,0,,
709,,,0,0,0,0,,
710,,,0,0,0,0,,
711,,,0,0,0,0,,
712,,,0,0,0,0,,
713,,,0,0,0,0,,
714,,,0,0,0,0,,
715,,,0,0,0,0,,
716,,,0,0,0,0,,
717,,,0,0,0,0,,
718,,,0,0,0,0,,
719,,,0,0,0,0,,
720,,,0,0,0,0,,
721,,,0,0,0,0,,
722,,,0,0,0,0,,
723,,,0,0,0,0,,
724,,,0,0,0,0,,
725,,,0,0,0,0,,
726,,,0,0,0,0,,
727,,,0,0,0,0,,
728,,,0,0,0,0,,
729,,,0,0,0,0,,
730,,,0,0,0,0,,
731,,,0,0,0,0,,
732,,,0,0,0,0,,
733,,,0,0,0,0,,
734,,,0,0,0,0,,
735,,,0,0,0,0,,
736,,,0,0,0,0,,
737,,,0,0,0,0,,
738,,,0,0,0,0,,
739,,,0,0,0,0,,
740,,,0,0,0,0,,
741,,,0,0,0,0,,
742,,,0,0,0,0,,
743,,,0,0,0,0,,
744,,,0,0,0,0,,
745,,,0,0,0,0,,
746,,,0,0,0,0,,
747,,,0,0,0,0,,
748,,,0,0,0,0,,
749,,,0,0,0,0,,
750,,,0,0,0,0,,
751,,,0,0,0,0,,
752,,,0,0,0,0,,
753,,,0,0,0,0,,
754,,,0,0,0,0,,
755,,,0,0,0,0,,
756,,,0,0,0,0,,
757,,,0,0,0,0,,
758,,,0,0,0,0,,
759,,,0,0,0,0,,
760,,,0,0,0,0,,
761,,,0,0,0,0,,
762,,,0,0,0,0,,
763,,,0,0,0,0,,
764,,,0,0,0,0,,
765,,,0,0,0,0,,
766,,,0,0,0,0,,
767,,,0,0,0,0,,
768,,,0,0,0,0,,
769,,,0,0,0,0,,
770,,,0,0,0,0,,
771,,,0,0,0,0,,
772,,,0,0,0,0,,
773,,,0,0,0,0,,
774,,,0,0,0,0,,
775,,,0,0,0,0,,
776,,,0,0,0,0,,
777,,,0,0,0,0,,
778,,,0,0,0,0,,
779,,,0,0,0,0,,
780,,,0,0,0,0,,
781,,,0,0,0,0,,
782,,,0,0,0,0,,
783,,,0,0,0,0,,
784,,,0,0,0,0,,
785,,,0,0,0,0,,
786,,,0,0,0,0,,
787,,,0,0,0,0,,
788,,,0,0,0,0,,
789,,,0,0,0,0,,
790,,,0,0,0,0,,
791,,,0,0,0,0,,
792,,,0,0,0,0,,
793,,,0,0,0,0,,
794,,,0,0,0,0,,
795,,,0,0,0,0,,
796,,,0,0,0,0,,
797,,,0,0,0,0,,
798,,,0,0,0,0,,
799,,,0,0,0,0,,
800,,,0,0,0,0,,
801,,,0,0,0,0,,
802,,,0,0,0,0,,
803,,,0,0,0,0,,
804,,,0,0,0,0,,
805,,,0,0,0,0,,
806,,,0,0,0,0,,
807,,,0,0,0,0,,
808,,,0,0,0,0,,
809,,,0,0,0,0,,
810,,,0,0,0,0,,
811,,,0,0,0,0,,
812,,,0,0,0,0,,
813,,,0,0,0,0,,
814,,,0,0,0,0,,
815,,,0,0,0,0,,
816,,,0,0,0,0,,
817,,,0,0,0,0,,
818,,,0,0,0,0,,
819,,,0,0,0,0,,
820,,,0,0,0,0,,
821,,,0,0,0,0,,
822,,,0,0,0,0,,
823,,,0,0,0,0,,
824,,,0,0,0,0,,
825,,,0,0,0,0,,
826,,,0,0,0,0,,
827,,,0,0,0,0,,
828,,,0,0,0,0,,
829,,,0,0,0,0,,
830,,,0,0,0,0,,
831,,,0,0,0,0,,
832,,,0,0,0,0,,
833,,,0,0,0,0,,
834,,,,0,0,0,,
835,,,,0,0,0,,
836,,,,0,0,0,,
837,,,,0,0,0,,
838,,,,0,0,0,,
839,,,,0,0,0,,
840,,,,0,0,0,,
841,,,,0,0,0,,
842,,,,0,0,0,,
843,,,,0,0,0,,
844,,,,0,0,0,,
845,,,,0,0,0,,
846,,,,0,0,0,,
847,,,,0,0,0,,
848,,,,0,0,0,,
849,,,,0,0,0,,
850,,,,0,0,0,,
851,,,,0,,,,
852,,,,0,,,,
853,,,,0,,,,
854,,,,0,,,,
855,,,,0,,,,
856,,,,0,,,,
857,,,,0,,,,
858,,,,0,,,,
859,,,,0,,,,
860,,,,0,,,,
861,,,,0,,,,
862,,,,0,,,,
863,,,,0,,,,
864,,,,0,,,,
865,,,,0,,,,
866,,,,0,,,,
867,,,,0,,,,
868,,,,0,,,,
869,,,,0,,,,
870,,,,0,,,,
871,,,,0,,,,
872,,,,0,,,,
873,,,,0,,,,
874,,,,0,,,,
875,,,,0,,,,
876,,,,0,,,,
877,,,,0,,,,
878,,,,0,,,,
879,,,,0,,,,
880,,,,0,,,,
881,,,,0,,,,
882,,,,0,,,,
883,,,,0,,,,
884,,,,0,,,,
885,,,,0,,,,
886,,,,0,,,,
887,,,,0,,,,
888,,,,0,,,,
889,,,,0,,,,
890,,,,0,,,,
891,,,,0,,,,
892,,,,0,,,,
893,,,,0,,,,
894,,,,0,,,,
895,,,,0,,,,
896,,,,0,,,,
897,,,,0,,,,
898,,,,0,,,,
899,,,,0,,,,
900,,,,,,,,
