Name,ECFP/Cerulean,ECFP/Cerulean,mCitrine/Ypet,mCitrine/Ypet,tdTomato,tdTomato,EGFP/Emerald,EGFP/Emerald
Spectrum Type,Ab,Em,Ab,Em,Ab,Em,Ab,Em
Quantum Yield,,,,,,,,0.6
Extinction Coefficient,,,,,,,,"56,000"
625,0.002297565,0.029850387,0.001714769,0.03983527,0.000425772,0.540924266,0.00320089,0.015348936
626,0.002066355,0.028742245,0.001676272,0.037017917,0.000345004,0.533388919,0.002612755,0.015220048
627,0.002409449,0.028453877,0.001676667,0.035366015,0.000271434,0.521582373,0.003471146,0.014651581
628,0.002623841,0.028604047,0.001927806,0.035520879,0.000302238,0.507538937,0.003681524,0.014850162
629,0.002764073,0.026638092,0.001817374,0.033930508,0.000235761,0.498710691,0.003841659,0.014204333
630,0.002803277,0.026386322,0.002083801,0.032407182,0.00017462,0.490699722,0.004148258,0.013405573
631,0.002794091,0.027126997,0.002351402,0.031847476,,0.477484369,0.003728751,0.013565504
632,0.003119496,0.02628868,0.003028606,0.030337652,,0.465528756,0.004506573,0.012512119
633,0.002363996,0.025372561,0.002192541,0.02956889,,0.455839268,0.003208986,0.012543724
634,0.002345472,0.025112765,0.002125598,0.028013249,,0.442868314,0.003284448,0.012013421
635,0.002454576,0.024669315,0.001588834,0.027632071,,0.434381797,0.003004935,0.01176124
636,0.002274494,0.024304341,0.002279073,0.027341903,,0.423997158,0.003391542,0.011888154
637,0.001440314,0.023956212,0.001001714,0.026331494,,0.412179583,0.002673967,0.011341886
638,0.001321304,0.023099449,0.000671881,0.025455095,,0.402144519,0.002250557,0.011079471
639,0.00108351,0.023140189,0.00081454,0.023695806,,0.393432551,0.002186884,0.010932287
640,0.002450108,0.021632233,0.001470335,0.023398838,,0.382416044,0.003085827,0.010820769
641,0.001391856,0.021159746,0.001361201,0.021595846,,0.373312979,0.002163999,0.010416303
642,0.002392316,0.022006883,0.001825658,0.021661026,,0.36217183,0.002759814,0.010164653
643,0.001581286,0.021575881,0.001365774,0.021275654,,0.35488399,0.001911951,0.01017447
644,0.001891781,0.020651931,0.001924689,0.020910558,,0.347543674,0.002318814,0.009564497
645,0.001563315,0.019730082,0.00167572,0.02029135,,0.336198317,0.002316372,0.009922168
646,0.001901487,0.020048001,0.00141202,0.019282772,,0.326844932,0.002042059,0.009570829
647,0.001805493,0.019255787,0.001808773,0.018528496,,0.316971813,0.003009517,0.008736683
648,0.001770195,0.018970925,0.001773584,0.017903709,,0.307946539,0.003024331,0.009687737
649,0.00216591,0.018637247,0.001861481,0.017249744,,0.29960709,0.003396686,0.00879262
650,0.00266521,0.01756695,0.00246615,0.016243687,,0.290584406,0.00432913,0.008995673
651,0.001916477,0.018390132,0.001848383,0.016554276,,0.285558325,0.003312914,0.008418453
652,0.002940674,0.017505651,0.002889775,0.016631337,,0.273654893,0.003816437,0.008058581
653,0.001965627,0.017172352,0.001959373,0.015844964,,0.267825302,0.003109398,0.007859141
654,0.002944202,0.017033286,0.002463977,0.015027385,,0.26013023,0.003808998,0.007912148
655,0.002219995,0.017496281,0.002139294,0.014598132,,0.251835042,0.003159191,0.007972473
656,0.002227698,0.01657872,0.002608368,0.014561223,,0.243070598,0.003484032,0.00760151
657,0.002340144,0.015663786,0.002322777,0.013829771,,0.234838841,0.003321367,0.007579205
658,0.00273258,0.017490015,0.002818572,0.013391473,,0.227193507,0.003313117,0.007886191
659,0.002634911,0.01648379,0.002484078,0.013330047,,0.222740008,0.004040253,0.008023749
660,0.002174923,0.016884912,0.001552828,0.013105486,,0.216576683,0.00290303,0.007117074
661,0.001986026,0.014780087,0.00175749,0.012318496,,0.209729234,0.00285249,0.007754046
662,0.002507372,0.014835767,0.002526809,0.011781121,,0.204087493,0.00317141,0.007549382
663,0.002278141,0.015507092,0.002079696,0.012063366,,0.199208555,0.003298757,0.007262029
664,0.002407891,0.01553834,0.002393413,0.011418289,,0.194059978,0.003303595,0.007061657
665,0.002212865,0.015807457,0.002252031,0.01134323,,0.188011228,0.003206847,0.007294723
666,0.002243474,0.013794764,0.002550347,0.011192481,,0.183422947,0.002731621,0.007012306
667,0.000895404,0.013394412,0.002301063,0.011372197,,0.17839694,0.001949166,0.007047301
668,0.00197255,0.01476825,0.001954086,0.010658684,,0.170920213,0.002466433,0.006862012
669,0.001554432,0.013900175,0.001437056,0.010809328,,0.167634009,0.002601459,0.006981376
670,0.001872655,0.014009825,0.003029476,0.010617488,,0.16336281,0.003386908,0.006391625
671,0.001999379,0.014430284,0.001770192,0.010107794,,0.159780471,0.00284282,0.006823826
672,0.002363422,0.013639414,0.002839829,0.009533057,,0.153141745,0.003641889,0.006546463
673,0.002754354,0.01469267,0.002597071,0.009382564,,0.150128213,0.004082862,0.006364044
674,0.002864959,0.013779738,0.00346074,0.009694656,,0.145909786,0.00356665,0.006547471
675,0.00232662,0.014117765,0.003225858,0.009574456,,0.141949969,0.003035275,0.006460241
676,0.000889065,0.01372346,0.001532362,0.009504228,,0.138971077,0.002085941,0.006661255
677,0.000146069,0.013375587,0.000686137,0.008875036,,0.134966998,0.001016735,0.00673965
678,0.0001,0.013383882,0.000494682,0.008760488,,0.130882392,0.000375653,0.006526727
679,0.000473692,0.013549969,0.001242822,0.00927884,,0.128135537,0.002174729,0.006546997
680,0.0001,0.012741399,0.000315249,0.009204417,,0.122766099,0.000904963,0.006428023
681,0.001004769,0.013457434,0.001429565,0.0095989,,0.118659583,0.001480486,0.006515631
682,0.0001,0.014573308,0.0001,0.008303456,,0.116790624,0.000419043,0.006355462
683,0.0001,0.012980268,0.000665698,0.008096953,,0.113825202,0.000689026,0.007115819
684,0.000918961,0.012894488,0.000950257,0.00850138,,0.110360029,0.000999366,0.006859975
685,0.000336339,0.013092471,0.00083723,0.008443571,,0.106695163,0.001268975,0.006615041
686,0.000661683,0.013231525,0.001187995,0.008585104,,0.103933653,0.001587302,0.006817448
687,0.000408506,0.01331408,0.000529764,0.008227911,,0.102048484,0.001428657,0.00614511
688,0.000805316,0.013324965,0.001181453,0.007605611,,0.098439573,0.001825935,0.006938108
689,0.0001,0.012180376,0.000622851,0.008119185,,0.096329027,0.00054476,0.006104718
690,0.000901947,0.012637722,0.001218975,0.007664208,,0.093432588,0.00171182,0.00652791
691,0.0001,0.013297772,0.000350872,0.007428508,,0.090715487,0.000353831,0.006038412
692,0.000362941,0.012521586,0.00034788,0.008150239,,0.088030879,0.001249569,0.006795298
693,0.000197298,0.012612899,0.000259043,0.007878293,,0.085564912,0.001235599,0.006742365
694,0.0001,0.012276278,0.0001,0.007528333,,0.082256282,0.000239761,0.006340739
695,0.0001,0.011873344,0.000395275,0.007233912,,0.081315695,0.00106798,0.006286055
696,0.001050172,0.013117685,0.00138182,0.006874448,,0.078985177,0.002063161,0.006442177
697,0.001107196,0.013289758,0.001590805,0.007393837,,0.074955341,0.002215872,0.00666863
698,0.001534865,0.012892082,0.002218081,0.007041738,,0.074449595,0.002266121,0.006795214
699,0.001183658,0.011877115,0.001536187,0.007089944,,0.072801201,0.002151997,0.00641724
700,0.000997815,0.012636,0.002179634,0.007008124,,0.069281404,0.001711719,0.006374503
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
