Name,mCitrine/Ypet,mCitrine/Ypet,tdTomato,tdTomato,DAPI,DAPI,mTFP1,mTFP1
Spectrum Type,Ab,Em,Ab,Em,Ab,Em,Ab,Em
Quantum Yield,,,,,,,,
Extinction Coefficient,,,,,,,,
664,0.002393413,0.011418289,,0.194059978,,,,
665,0.002252031,0.01134323,,0.188011228,,,,
666,0.002550347,0.011192481,,0.183422947,,,,
667,0.002301063,0.011372197,,0.17839694,,,,
668,0.001954086,0.010658684,,0.170920213,,,,
669,0.001437056,0.010809328,,0.167634009,,,,
670,0.003029476,0.010617488,,0.16336281,,,,
671,0.001770192,0.010107794,,0.159780471,,,,
672,0.002839829,0.009533057,,0.153141745,,,,
673,0.002597071,0.009382564,,0.150128213,,,,
674,0.00346074,0.009694656,,0.145909786,,,,
675,0.003225858,0.009574456,,0.141949969,,,,
676,0.001532362,0.009504228,,0.138971077,,,,
677,0.000686137,0.008875036,,0.134966998,,,,
678,0.000494682,0.008760488,,0.130882392,,,,
679,0.001242822,0.00927884,,0.128135537,,,,
680,0.000315249,0.009204417,,0.122766099,,,,
681,0.001429565,0.0095989,,0.118659583,,,,
682,0.0001,0.008303456,,0.116790624,,,,
683,0.000665698,0.008096953,,0.113825202,,,,
684,0.000950257,0.00850138,,0.110360029,,,,
685,0.00083723,0.008443571,,0.106695163,,,,
686,0.001187995,0.008585104,,0.103933653,,,,
687,0.000529764,0.008227911,,0.102048484,,,,
688,0.001181453,0.007605611,,0.098439573,,,,
689,0.000622851,0.008119185,,0.096329027,,,,
690,0.001218975,0.007664208,,0.093432588,,,,
691,0.000350872,0.007428508,,0.090715487,,,,
692,0.00034788,0.008150239,,0.088030879,,,,
693,0.000259043,0.007878293,,0.085564912,,,,
694,0.0001,0.007528333,,0.082256282,,,,
695,0.000395275,0.007233912,,0.081315695,,,,
696,0.00138182,0.006874448,,0.078985177,,,,
697,0.001590805,0.007393837,,0.074955341,,,,
698,0.002218081,0.007041738,,0.074449595,,,,
699,0.001536187,0.007089944,,0.072801201,,,,
700,0.002179634,0.007008124,,0.069281404,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
